Date/Time,T [outside],T [comb 1/2],T [comb 4/5],T [comb 5/6],Humidity
2019/01/09 22:55:00,0.5,23.0,6.3,7.8,63.5
2019/01/09 23:00:00,0.5,22.7,6.3,7.8,62.9
2019/01/09 23:05:00,0.5,22.5,6.3,7.8,63.5
2019/01/09 23:20:00,0.3,21.5,6.3,7.8,64.9
2019/01/09 23:25:00,0.3,22.0,6.3,7.7,65.2
2019/01/09 23:30:00,0.0,22.7,6.3,7.7,65.3
2019/01/09 23:35:00,0.0,23.2,6.3,7.7,65.0
2019/01/09 23:40:00,0.0,23.0,6.3,7.7,65.2
2019/01/09 23:45:00,-0.3,23.0,6.0,7.7,65.3  
2019/01/09 23:50:00,-0.3,23.0,6.0,7.6,65.5  
2019/01/09 23:55:00,-0.3,23.2,6.0,7.6,65.9  
2019/01/10 00:00:00,0.0,23.0,6.0,7.6,66.1
2019/01/10 00:05:00,0.0,23.0,6.0,7.6,66.7
2019/01/10 00:10:00,0.0,23.0,6.0,7.6,66.3
2019/01/10 00:15:00,0.0,22.7,6.0,7.6,66.7
2019/01/10 00:20:00,0.0,22.5,6.0,7.6,66.9
2019/01/10 00:25:00,0.0,22.0,6.0,7.6,66.7
2019/01/10 00:30:00,-0.3,21.5,6.0,7.6,66.7  
2019/01/10 00:35:00,-0.3,21.0,6.0,7.5,66.6  
2019/01/10 00:40:00,-0.3,21.2,6.0,7.5,67.0  
2019/01/10 00:45:00,-0.3,21.5,6.0,7.5,67.1  
2019/01/10 00:50:00,-0.5,21.2,6.0,7.5,66.6  
2019/01/10 00:55:00,-0.5,21.0,6.0,7.5,67.2  
2019/01/10 01:00:00,-0.5,21.2,6.0,7.5,66.8  
2019/01/10 01:05:00,-0.5,21.2,6.0,7.5,67.2  
2019/01/10 01:20:00,-0.5,21.2,6.0,7.4,66.1  
2019/01/10 01:25:00,-0.5,21.5,6.0,7.4,66.5  
2019/01/10 01:30:00,-0.5,22.5,6.0,7.4,66.4  
2019/01/10 01:35:00,-0.5,22.0,6.0,7.4,67.1  
2019/01/10 01:40:00,-0.5,22.5,6.0,7.3,67.2  
2019/01/10 01:45:00,-0.5,22.2,5.8,7.4,67.8  
2019/01/10 01:50:00,-0.5,22.2,5.8,7.3,67.1  
2019/01/10 01:55:00,-0.5,22.0,5.8,7.3,67.3  
2019/01/10 02:00:00,-0.5,21.7,5.8,7.3,67.1  
2019/01/10 02:05:00,-0.5,21.7,5.8,7.3,67.1  
2019/01/10 02:10:00,-0.5,21.7,5.8,7.3,67.0  
2019/01/10 02:15:00,-0.5,21.5,5.8,7.3,67.8  
2019/01/10 02:20:00,-0.5,21.5,5.8,7.3,67.6  
2019/01/10 02:25:00,-0.8,21.2,5.8,7.2,67.7  
2019/01/10 02:30:00,-0.8,21.5,5.8,7.2,67.6  
2019/01/10 02:35:00,-0.8,21.0,5.8,7.2,67.9  
2019/01/10 02:40:00,-0.8,21.0,5.8,7.2,67.6  
2019/01/10 02:45:00,-0.8,20.7,5.8,7.2,66.2  
2019/01/10 02:50:00,-0.5,20.7,5.8,7.2,66.7  
2019/01/10 02:55:00,-0.5,20.7,5.8,7.2,66.0  
2019/01/10 03:00:00,-0.5,20.5,5.8,7.2,66.0  
2019/01/10 03:05:00,-0.5,21.0,5.8,7.2,66.2  
2019/01/10 03:20:00,-0.5,20.7,5.8,7.1,67.0  
2019/01/10 03:25:00,-0.5,20.5,5.8,7.1,66.4  
2019/01/10 03:30:00,-0.5,21.0,5.8,7.1,66.6  
2019/01/10 03:35:00,-0.5,21.0,5.8,7.1,66.2  
2019/01/10 03:40:00,-0.5,21.0,5.8,7.1,66.5  
2019/01/10 03:45:00,-0.5,21.0,5.5,7.0,66.3  
2019/01/10 03:50:00,-0.5,21.2,5.5,7.0,65.9  
2019/01/10 03:55:00,-0.5,21.0,5.5,7.0,67.2  
2019/01/10 04:00:00,-0.5,21.2,5.5,7.0,66.8  
2019/01/10 04:05:00,-0.5,21.2,5.5,7.0,66.9  
2019/01/10 04:10:00,-0.5,21.5,5.5,7.0,66.1  
2019/01/10 04:15:00,-0.5,21.5,5.5,7.0,66.7  
2019/01/10 04:20:00,-0.5,20.7,5.5,7.0,66.3  
2019/01/10 04:25:00,-0.3,21.2,5.5,6.9,66.7  
2019/01/10 04:30:00,-0.3,20.7,5.5,6.9,67.0  
2019/01/10 04:35:00,-0.3,20.2,5.5,6.9,66.6  
2019/01/10 04:40:00,-0.5,20.2,5.5,6.9,66.9  
2019/01/10 04:45:00,-0.5,20.2,5.5,6.9,67.3  
2019/01/10 04:50:00,-0.5,20.2,5.5,6.9,67.5  
2019/01/10 04:55:00,-0.5,20.2,5.5,6.9,68.3  
2019/01/10 05:00:00,-0.5,20.0,5.5,6.9,68.3  
2019/01/10 05:05:00,-0.5,19.7,5.5,6.9,68.4  
2019/01/10 05:20:00,-0.8,20.2,5.5,6.8,68.3  
2019/01/10 05:25:00,-0.8,20.2,5.5,6.8,68.8  
2019/01/10 05:30:00,-0.8,20.0,5.5,6.8,68.8  
2019/01/10 05:35:00,-0.8,20.0,5.5,6.8,68.3  
2019/01/10 05:40:00,-0.8,20.2,5.5,6.8,68.6  
2019/01/10 05:45:00,-0.8,20.7,5.5,6.8,68.9  
2019/01/10 05:50:00,-0.8,20.7,5.5,6.8,68.9  
2019/01/10 05:55:00,-0.8,20.2,5.5,6.8,69.0  
2019/01/10 06:00:00,-0.8,20.2,5.5,6.8,68.7  
2019/01/10 06:05:00,-0.8,20.2,5.3,6.7,68.5  
2019/01/10 06:10:00,-0.8,19.7,5.3,6.8,68.7  
2019/01/10 06:15:00,-0.8,20.5,5.3,6.7,68.7  
2019/01/10 06:20:00,-0.8,20.7,5.3,6.7,68.9  
2019/01/10 06:25:00,-0.8,20.5,5.3,6.7,68.3  
2019/01/10 06:30:00,-0.8,21.0,5.3,6.7,68.7  
2019/01/10 06:35:00,-0.8,21.0,5.3,6.7,67.9  
2019/01/10 06:40:00,-0.8,21.2,5.3,6.7,67.2  
2019/01/10 06:45:00,-0.5,20.2,5.3,6.6,67.5  
2019/01/10 06:50:00,-0.5,19.7,5.3,6.6,67.4  
2019/01/10 06:55:00,-0.5,20.2,5.3,6.6,68.4  
2019/01/10 07:00:00,-0.5,20.7,5.3,6.6,67.3  
2019/01/10 07:05:00,-0.5,21.0,5.3,6.6,68.3  
2019/01/10 07:20:00,-0.5,20.7,5.3,6.6,68.4  
2019/01/10 07:25:00,-0.5,21.0,5.3,6.6,68.8  
2019/01/10 07:30:00,-0.5,21.2,5.3,6.6,67.8  
2019/01/10 07:35:00,-0.5,20.7,5.3,6.6,68.3  
2019/01/10 07:40:00,-0.5,20.5,5.3,6.6,68.5  
2019/01/10 07:45:00,-0.5,20.7,5.3,6.6,68.8  
2019/01/10 07:50:00,-0.5,20.5,5.3,6.6,69.1  
2019/01/10 07:55:00,-0.5,20.5,5.3,6.6,69.6  
2019/01/10 08:00:00,-0.5,20.7,5.3,6.5,68.6  
2019/01/10 08:05:00,-0.5,21.2,5.3,6.5,68.7  
2019/01/10 08:10:00,-0.5,21.5,5.3,6.5,69.2  
2019/01/10 08:15:00,-0.3,22.0,5.3,6.5,69.6  
2019/01/10 08:20:00,-0.3,23.2,5.3,6.5,69.7  
2019/01/10 08:25:00,-0.3,22.7,5.3,6.5,69.5  
2019/01/10 08:30:00,-0.3,22.0,5.3,6.5,70.2  
2019/01/10 08:35:00,-0.5,23.2,5.3,6.5,70.2  
2019/01/10 08:40:00,-0.3,23.0,5.0,6.5,70.0  
2019/01/10 08:45:00,-0.5,23.5,5.0,6.5,70.4  
2019/01/10 08:50:00,-0.3,23.5,5.0,6.5,70.5  
2019/01/10 08:55:00,-0.3,23.5,5.0,6.4,70.5  
2019/01/10 09:00:00,-0.3,23.7,5.0,6.4,70.6  
2019/01/10 09:05:00,-0.3,23.2,5.0,6.4,70.6  
2019/01/10 09:20:00,-0.3,21.0,5.0,6.4,71.2  
2019/01/10 09:25:00,-0.3,21.5,5.0,6.4,71.4  
2019/01/10 09:30:00,-0.3,21.5,5.0,6.4,71.4  
2019/01/10 09:35:00,-0.3,21.7,5.0,6.4,71.2  
2019/01/10 09:40:00,-0.3,21.7,5.0,6.4,71.7  
2019/01/10 09:45:00,-0.3,22.0,5.0,6.4,71.6  
2019/01/10 09:50:00,-0.3,21.7,5.0,6.4,71.4  
2019/01/10 09:55:00,-0.3,21.5,5.0,6.4,71.6  
2019/01/10 10:00:00,-0.3,21.2,5.0,6.4,71.5  
2019/01/10 10:05:00,-0.3,21.0,5.0,6.4,71.6  
2019/01/10 10:10:00,-0.3,21.0,5.0,6.4,71.6  
2019/01/10 10:15:00,-0.3,20.7,5.0,6.4,71.8  
2019/01/10 10:20:00,0.0,21.0,5.0,6.4,71.5
2019/01/10 10:25:00,0.0,20.7,5.0,6.4,72.0
2019/01/10 10:30:00,0.0,20.7,5.0,6.4,71.9
2019/01/10 10:35:00,0.0,20.7,5.0,6.4,72.2
2019/01/10 10:40:00,0.0,21.0,5.0,6.4,72.2
2019/01/10 10:45:00,0.0,21.5,5.0,6.4,72.0
2019/01/10 10:50:00,0.0,21.7,5.0,6.4,72.0
2019/01/10 10:55:00,0.0,21.2,5.0,6.4,72.0
2019/01/10 11:00:00,0.0,21.5,5.0,6.4,72.1
2019/01/10 11:05:00,0.0,21.2,5.0,6.4,71.8
2019/01/10 11:20:00,0.3,20.7,5.0,6.3,72.3
2019/01/10 11:25:00,0.3,20.7,5.0,6.4,72.4
2019/01/10 11:30:00,0.3,20.7,5.0,6.4,72.4
2019/01/10 11:35:00,0.3,20.5,5.0,6.4,72.2
2019/01/10 11:40:00,0.5,20.7,5.0,6.4,72.3
2019/01/10 11:45:00,0.5,21.0,5.0,6.4,72.3
2019/01/10 11:50:00,0.5,21.0,5.0,6.4,72.3
2019/01/10 11:55:00,0.5,21.2,5.0,6.4,72.4
2019/01/10 12:00:00,0.5,21.2,5.0,6.4,72.6
2019/01/10 12:05:00,0.5,21.5,5.0,6.4,72.6
2019/01/10 12:10:00,0.5,20.7,5.0,6.4,72.8
2019/01/10 12:15:00,0.8,21.0,5.0,6.4,72.9
2019/01/10 12:20:00,0.8,21.2,5.0,6.4,73.0
2019/01/10 12:25:00,0.8,21.7,5.0,6.4,73.2
2019/01/10 12:30:00,0.8,22.2,5.0,6.4,73.3
2019/01/10 12:35:00,1.0,21.7,5.0,6.3,73.3
2019/01/10 12:40:00,1.0,21.5,5.0,6.4,73.3
2019/01/10 12:45:00,1.2,21.2,5.0,6.4,73.4
2019/01/10 12:50:00,1.2,21.2,5.0,6.4,73.3
2019/01/10 12:55:00,1.2,21.2,5.0,6.4,73.3
2019/01/10 13:00:00,1.5,21.2,5.0,6.4,73.5
2019/01/10 13:05:00,1.5,21.2,5.0,6.4,73.3
2019/01/10 13:20:00,2.0,21.2,5.0,6.4,73.9
2019/01/10 13:25:00,2.0,21.0,5.0,6.4,74.0
2019/01/10 13:30:00,2.0,21.0,5.0,6.4,73.8
2019/01/10 13:35:00,2.2,21.0,5.0,6.4,74.0
2019/01/10 13:40:00,2.5,21.2,5.0,6.4,73.8
2019/01/10 13:45:00,2.7,21.5,5.0,6.4,74.3
2019/01/10 13:50:00,2.7,21.0,5.0,6.4,74.4
2019/01/10 13:55:00,2.7,21.0,5.0,6.4,74.5
2019/01/10 14:00:00,2.7,21.0,5.0,6.4,74.6
2019/01/10 14:05:00,2.7,20.7,5.0,6.4,75.0
2019/01/10 14:10:00,2.7,20.7,5.0,6.4,75.1
2019/01/10 14:15:00,2.7,20.7,5.0,6.4,75.1
2019/01/10 14:20:00,2.7,21.0,5.0,6.4,75.8
2019/01/10 14:25:00,2.7,21.2,5.0,6.4,75.0
2019/01/10 14:30:00,3.0,21.0,5.0,6.4,75.1
2019/01/10 14:35:00,3.0,21.7,5.0,6.4,75.0
2019/01/10 14:40:00,3.0,22.5,5.0,6.4,75.4
2019/01/10 14:45:00,3.0,21.7,5.0,6.4,75.4
2019/01/10 14:50:00,3.0,21.5,5.0,6.4,75.9
2019/01/10 14:55:00,3.0,21.2,5.0,6.4,75.9
2019/01/10 15:00:00,3.0,21.0,5.0,6.4,75.6
2019/01/10 15:05:00,3.0,21.0,5.3,6.4,76.0
2019/01/10 15:20:00,3.0,22.0,5.3,6.5,75.6
2019/01/10 15:25:00,3.0,22.2,5.3,6.5,75.7
2019/01/10 15:30:00,3.0,22.2,5.3,6.5,75.6
2019/01/10 15:35:00,3.0,22.0,5.3,6.5,76.3
2019/01/10 15:40:00,2.7,22.0,5.3,6.5,76.0
2019/01/10 15:45:00,2.7,21.7,5.3,6.5,75.9
2019/01/10 15:50:00,2.7,21.7,5.3,6.5,76.4
2019/01/10 15:55:00,2.7,21.5,5.3,6.5,76.3
2019/01/10 16:00:00,2.7,21.2,5.3,6.5,76.0
2019/01/10 16:05:00,2.7,21.0,5.3,6.5,75.9
2019/01/10 16:10:00,2.7,21.0,5.3,6.5,75.8
2019/01/10 16:15:00,2.7,21.0,5.3,6.5,75.8
2019/01/10 16:20:00,2.7,21.0,5.3,6.5,75.7
2019/01/10 16:25:00,2.7,21.2,5.3,6.5,75.8
2019/01/10 16:30:00,2.5,21.2,5.3,6.5,75.6
2019/01/10 16:35:00,2.5,21.0,5.3,6.5,75.7
2019/01/10 16:40:00,2.5,20.7,5.3,6.6,75.7
2019/01/10 16:45:00,2.5,22.0,5.3,6.6,75.5
2019/01/10 16:50:00,2.5,21.5,5.3,6.6,75.7
2019/01/10 16:55:00,2.5,21.2,5.3,6.5,75.8
2019/01/10 17:00:00,2.5,21.2,5.3,6.6,75.9
2019/01/10 17:05:00,2.5,20.5,5.3,6.6,75.8
2019/01/10 17:20:00,2.2,21.2,5.3,6.6,75.4
2019/01/10 17:25:00,2.2,21.2,5.3,6.6,75.6
2019/01/10 17:30:00,2.2,20.7,5.3,6.6,75.5
2019/01/10 17:35:00,2.2,21.2,5.3,6.6,75.6
2019/01/10 17:40:00,2.0,21.5,5.3,6.6,75.6
2019/01/10 17:45:00,2.0,21.5,5.3,6.6,75.8
2019/01/10 17:50:00,2.0,21.0,5.3,6.6,75.9
2019/01/10 17:55:00,2.0,20.7,5.3,6.6,76.1
2019/01/10 18:00:00,2.0,20.7,5.3,6.6,76.0
2019/01/10 18:05:00,2.0,21.5,5.3,6.6,76.0
2019/01/10 18:10:00,2.0,20.7,5.3,6.6,75.9
2019/01/10 18:15:00,2.0,21.0,5.3,6.6,75.9
2019/01/10 18:20:00,2.0,21.0,5.3,6.6,75.9
2019/01/10 18:25:00,2.0,20.7,5.5,6.6,75.9
2019/01/10 18:30:00,2.0,21.2,5.3,6.6,76.0
2019/01/10 18:35:00,2.0,20.7,5.5,6.6,75.9
2019/01/10 18:40:00,2.0,20.7,5.3,6.6,75.9
2019/01/10 18:45:00,2.0,20.7,5.5,6.6,75.9
2019/01/10 18:50:00,2.0,20.7,5.5,6.6,76.1
2019/01/10 18:55:00,2.0,20.7,5.5,6.6,76.1
2019/01/10 19:00:00,2.0,21.0,5.5,6.6,75.9
2019/01/10 19:05:00,2.0,20.7,5.5,6.6,75.9
2019/01/10 19:20:00,2.0,20.7,5.5,6.6,76.0
2019/01/10 19:25:00,2.0,20.7,5.5,6.7,76.0
2019/01/10 19:30:00,2.0,20.5,5.5,6.7,76.1
2019/01/10 19:35:00,2.0,20.2,5.5,6.6,76.0
2019/01/10 19:40:00,2.0,20.0,5.5,6.7,76.0
2019/01/10 19:45:00,2.0,19.5,5.5,6.7,75.8
2019/01/10 19:50:00,2.0,20.0,5.5,6.7,76.1
2019/01/10 19:55:00,2.0,20.0,5.5,6.7,76.1
2019/01/10 20:00:00,2.0,19.7,5.5,6.7,76.1
2019/01/10 20:05:00,2.0,19.7,5.5,6.7,76.1
2019/01/10 20:10:00,2.0,20.0,5.5,6.7,76.0
2019/01/10 20:15:00,2.0,20.0,5.5,6.7,75.9
2019/01/10 20:20:00,2.0,20.0,5.5,6.7,75.7
2019/01/10 20:25:00,2.0,20.0,5.5,6.7,75.9
2019/01/10 20:30:00,2.0,20.2,5.5,6.7,75.9
2019/01/10 20:35:00,2.0,20.0,5.5,6.7,75.7
2019/01/10 20:40:00,2.0,20.0,5.5,6.7,75.7
2019/01/10 20:45:00,2.0,19.7,5.5,6.7,75.6
2019/01/10 20:50:00,2.0,19.2,5.5,6.7,75.8
2019/01/10 20:55:00,1.7,19.7,5.5,6.7,75.9
2019/01/10 21:00:00,1.7,20.2,5.5,6.7,76.0
2019/01/10 21:05:00,1.7,21.7,5.5,6.7,76.0
2019/01/10 21:20:00,1.5,20.2,5.5,6.7,76.3
2019/01/10 21:25:00,1.5,20.2,5.5,6.7,76.3
2019/01/10 21:30:00,1.5,20.7,5.5,6.7,76.1
2019/01/10 21:35:00,1.2,20.0,5.5,6.7,76.1
2019/01/10 21:40:00,1.2,20.0,5.5,6.7,75.9
2019/01/10 21:45:00,1.2,20.5,5.5,6.7,76.1
2019/01/10 21:50:00,1.2,20.2,5.5,6.7,75.9
2019/01/10 21:55:00,1.2,20.5,5.5,6.7,75.8
2019/01/10 22:00:00,1.0,20.5,5.5,6.7,75.5
2019/01/10 22:05:00,1.0,20.2,5.5,6.7,75.7
2019/01/10 22:10:00,1.0,20.2,5.5,6.7,75.6
2019/01/10 22:15:00,1.0,19.5,5.5,6.7,75.5
2019/01/10 22:20:00,1.0,20.2,5.5,6.7,74.9
2019/01/10 22:25:00,0.8,20.2,5.5,6.7,75.1
2019/01/10 22:30:00,0.8,20.5,5.5,6.7,74.8
2019/01/10 22:35:00,0.8,20.2,5.5,6.6,75.1
2019/01/10 22:40:00,0.8,20.7,5.5,6.7,74.8
2019/01/10 22:45:00,0.8,20.5,5.5,6.7,74.8
2019/01/10 22:50:00,0.8,20.2,5.5,6.7,74.8
2019/01/10 22:55:00,0.8,19.7,5.5,6.6,74.3
2019/01/10 23:00:00,0.8,20.0,5.5,6.6,74.2
2019/01/10 23:05:00,0.8,19.7,5.5,6.6,74.5
2019/01/10 23:20:00,0.5,20.5,5.5,6.6,74.4
2019/01/10 23:25:00,0.5,20.2,5.5,6.6,74.4
2019/01/10 23:30:00,0.5,19.7,5.5,6.6,74.4
2019/01/10 23:35:00,0.5,19.7,5.5,6.6,74.1
2019/01/10 23:40:00,0.5,19.7,5.5,6.6,74.5
2019/01/10 23:45:00,0.8,19.7,5.5,6.6,74.4
2019/01/10 23:50:00,0.8,20.2,5.5,6.6,74.0
2019/01/10 23:55:00,0.8,20.7,5.5,6.6,74.4
2019/01/11 00:00:00,0.8,20.5,5.5,6.6,74.2
2019/01/11 00:05:00,0.8,21.0,5.5,6.6,74.3
2019/01/11 00:10:00,0.8,21.0,5.5,6.6,74.3
2019/01/11 00:15:00,0.8,20.7,5.5,6.6,74.2
2019/01/11 00:20:00,0.8,21.2,5.5,6.6,73.8
2019/01/11 00:25:00,0.5,20.7,5.5,6.6,74.3
2019/01/11 00:30:00,0.5,20.7,5.5,6.6,73.6
2019/01/11 00:35:00,0.5,20.2,5.5,6.6,74.2
2019/01/11 00:40:00,0.5,20.0,5.5,6.5,73.7
2019/01/11 00:45:00,0.5,20.0,5.3,6.6,73.7
2019/01/11 00:50:00,0.8,20.0,5.5,6.5,73.8
2019/01/11 00:55:00,0.8,19.5,5.3,6.5,73.7
2019/01/11 01:00:00,0.8,19.5,5.3,6.5,73.8
2019/01/11 01:05:00,0.8,19.2,5.3,6.5,73.8
2019/01/11 01:20:00,0.8,19.7,5.3,6.5,73.7
2019/01/11 01:25:00,0.8,19.7,5.3,6.5,73.1
2019/01/11 01:30:00,0.8,19.7,5.3,6.5,73.3
2019/01/11 01:35:00,0.8,19.2,5.3,6.5,73.6
2019/01/11 01:40:00,0.8,20.0,5.3,6.5,73.7
2019/01/11 01:45:00,0.8,20.0,5.3,6.5,73.9
2019/01/11 01:50:00,0.8,20.5,5.3,6.5,73.8
2019/01/11 01:55:00,0.8,20.5,5.3,6.5,73.9
2019/01/11 02:00:00,0.8,20.7,5.3,6.4,73.9
2019/01/11 02:05:00,0.8,20.5,5.3,6.4,74.2
2019/01/11 02:10:00,0.8,20.5,5.3,6.4,74.4
2019/01/11 02:15:00,0.8,20.5,5.3,6.4,74.3
2019/01/11 02:20:00,1.0,20.7,5.3,6.4,74.3
2019/01/11 02:25:00,1.0,20.5,5.3,6.4,74.5
2019/01/11 02:30:00,1.0,20.5,5.3,6.4,74.8
2019/01/11 02:35:00,1.0,20.2,5.3,6.4,74.6
2019/01/11 02:40:00,1.0,20.0,5.3,6.4,74.7
2019/01/11 02:45:00,1.0,20.2,5.3,6.4,74.7
2019/01/11 02:50:00,1.0,19.5,5.3,6.4,74.6
2019/01/11 02:55:00,1.0,19.5,5.3,6.4,74.4
2019/01/11 03:00:00,1.0,19.0,5.3,6.4,74.5
2019/01/11 03:05:00,1.0,19.2,5.3,6.4,74.6
2019/01/11 03:20:00,1.0,18.7,5.3,6.4,74.8
2019/01/11 03:25:00,1.0,18.7,5.3,6.4,74.7
2019/01/11 03:30:00,1.0,18.2,5.3,6.4,75.0
2019/01/11 03:35:00,1.0,18.5,5.3,6.4,74.9
2019/01/11 03:40:00,1.0,19.7,5.3,6.3,75.2
2019/01/11 03:45:00,1.0,20.5,5.3,6.4,74.7
2019/01/11 03:50:00,1.2,20.2,5.3,6.3,75.0
2019/01/11 03:55:00,1.2,19.7,5.3,6.3,74.9
2019/01/11 04:00:00,1.2,19.2,5.3,6.3,74.9
2019/01/11 04:05:00,1.2,19.2,5.3,6.3,75.1
2019/01/11 04:10:00,1.2,20.0,5.3,6.3,75.3
2019/01/11 04:15:00,1.2,19.7,5.3,6.3,75.5
2019/01/11 04:20:00,1.2,19.5,5.3,6.3,75.5
2019/01/11 04:25:00,1.2,19.5,5.3,6.3,75.7
2019/01/11 04:30:00,1.2,19.2,5.3,6.3,75.6
2019/01/11 04:35:00,1.2,19.2,5.3,6.3,75.7
2019/01/11 04:40:00,1.2,19.5,5.3,6.3,75.9
2019/01/11 04:45:00,1.5,19.0,5.3,6.3,75.8
2019/01/11 04:50:00,1.5,18.7,5.3,6.3,75.9
2019/01/11 04:55:00,1.5,18.7,5.3,6.3,75.9
2019/01/11 05:00:00,1.5,18.7,5.3,6.3,75.9
2019/01/11 05:05:00,1.5,18.7,5.3,6.3,76.2
2019/01/11 05:20:00,1.5,18.5,5.3,6.3,76.5
2019/01/11 05:25:00,1.7,18.5,5.3,6.3,76.7
2019/01/11 05:30:00,1.7,18.5,5.3,6.3,76.7
2019/01/11 05:35:00,1.7,19.0,5.3,6.3,76.7
2019/01/11 05:40:00,1.7,19.2,5.3,6.3,76.9
2019/01/11 05:45:00,1.7,19.7,5.3,6.3,77.0
2019/01/11 05:50:00,1.7,18.7,5.3,6.3,77.2
2019/01/11 05:55:00,1.7,18.5,5.3,6.3,77.1
2019/01/11 06:00:00,1.7,18.5,5.3,6.3,77.2
2019/01/11 06:05:00,1.7,18.5,5.3,6.3,77.2
2019/01/11 06:10:00,2.0,19.0,5.3,6.3,77.5
2019/01/11 06:15:00,2.0,19.7,5.3,6.3,77.7
2019/01/11 06:20:00,2.0,19.5,5.3,6.3,77.7
2019/01/11 06:25:00,2.0,19.5,5.3,6.3,77.8
2019/01/11 06:30:00,2.0,20.2,5.3,6.3,77.9
2019/01/11 06:35:00,2.0,20.0,5.3,6.3,77.9
2019/01/11 06:40:00,2.0,19.2,5.3,6.3,77.9
2019/01/11 06:45:00,2.0,19.0,5.3,6.3,78.0
2019/01/11 06:50:00,2.2,18.7,5.3,6.3,77.9
2019/01/11 06:55:00,2.2,19.0,5.3,6.3,78.1
2019/01/11 07:00:00,2.2,18.7,5.3,6.2,78.3
2019/01/11 07:05:00,2.2,18.2,5.3,6.3,78.2
2019/01/11 07:20:00,2.2,17.7,5.3,6.3,78.5
2019/01/11 07:25:00,2.2,18.2,5.3,6.3,78.7
2019/01/11 07:30:00,2.2,18.5,5.3,6.3,79.1
2019/01/11 07:35:00,2.2,18.5,5.3,6.3,79.1
2019/01/11 07:40:00,2.5,18.2,5.3,6.3,79.0
2019/01/11 07:45:00,2.5,18.2,5.3,6.3,78.9
2019/01/11 07:50:00,2.5,18.0,5.3,6.3,78.8
2019/01/11 07:55:00,2.5,17.7,5.3,6.3,78.7
2019/01/11 08:00:00,2.5,18.0,5.3,6.3,78.8
2019/01/11 08:05:00,2.5,17.7,5.3,6.3,79.3
2019/01/11 08:10:00,2.5,17.7,5.3,6.3,78.9
2019/01/11 08:15:00,2.5,18.0,5.3,6.3,79.0
2019/01/11 08:20:00,2.5,18.0,5.3,6.3,79.2
2019/01/11 08:25:00,2.5,18.0,5.3,6.3,79.5
2019/01/11 08:30:00,2.7,18.0,5.3,6.3,79.5
2019/01/11 08:35:00,2.7,18.0,5.3,6.3,79.6
2019/01/11 08:40:00,2.7,18.0,5.3,6.3,79.4
2019/01/11 08:45:00,2.7,18.2,5.3,6.3,79.2
2019/01/11 08:50:00,2.7,17.7,5.3,6.3,79.3
2019/01/11 08:55:00,2.7,18.0,5.3,6.3,79.4
2019/01/11 09:00:00,2.7,18.0,5.3,6.3,79.6
2019/01/11 09:05:00,2.7,18.5,5.3,6.3,79.8
2019/01/11 09:20:00,3.0,18.7,5.3,6.3,80.0
2019/01/11 09:25:00,3.0,19.2,5.3,6.3,80.0
2019/01/11 09:30:00,3.0,19.0,5.3,6.3,80.6
2019/01/11 09:35:00,3.0,18.7,5.3,6.3,80.9
2019/01/11 09:40:00,3.0,18.7,5.3,6.3,80.4
2019/01/11 09:45:00,3.0,18.5,5.3,6.3,80.4
2019/01/11 09:50:00,3.2,18.2,5.3,6.3,80.6
2019/01/11 09:55:00,3.2,19.5,5.3,6.3,80.4
2019/01/11 10:00:00,3.2,19.0,5.3,6.3,80.6
2019/01/11 10:05:00,3.2,19.0,5.3,6.4,80.6
2019/01/11 10:10:00,3.2,19.0,5.3,6.4,80.8
2019/01/11 10:15:00,3.2,19.2,5.3,6.4,81.0
2019/01/11 10:20:00,3.2,18.7,5.3,6.4,80.9
2019/01/11 10:25:00,3.5,18.7,5.3,6.4,81.0
2019/01/11 10:30:00,3.5,18.7,5.3,6.4,82.0
2019/01/11 10:35:00,3.5,18.7,5.3,6.4,81.6
2019/01/11 10:40:00,3.7,19.0,5.3,6.4,81.9
2019/01/11 10:45:00,3.7,18.7,5.3,6.4,81.9
2019/01/11 10:50:00,3.7,18.7,5.3,6.4,82.3
2019/01/11 10:55:00,3.7,18.7,5.3,6.4,82.1
2019/01/11 11:00:00,4.0,18.5,5.3,6.4,82.7
2019/01/11 11:05:00,4.0,18.5,5.3,6.4,83.3
2019/01/11 11:20:00,4.3,18.2,5.5,6.4,84.6
2019/01/11 11:25:00,4.5,18.5,5.5,6.5,84.6
2019/01/11 11:30:00,4.5,18.5,5.5,6.5,85.3
2019/01/11 11:35:00,4.5,18.5,5.5,6.5,85.7
2019/01/11 11:40:00,4.8,18.2,5.5,6.5,86.1
2019/01/11 11:45:00,5.0,18.2,5.5,6.5,86.3
2019/01/11 11:50:00,5.0,18.5,5.5,6.5,86.8
2019/01/11 11:55:00,5.0,18.5,5.5,6.5,87.5
2019/01/11 12:00:00,5.0,19.2,5.5,6.5,88.2
2019/01/11 12:05:00,5.3,19.2,5.5,6.5,88.4
2019/01/11 12:10:00,5.3,19.0,5.5,6.6,88.8
2019/01/11 12:15:00,5.5,19.2,5.5,6.6,89.1
2019/01/11 12:20:00,5.5,19.0,5.5,6.6,89.7
2019/01/11 12:25:00,5.8,18.7,5.5,6.6,89.9
2019/01/11 12:30:00,5.8,18.7,5.5,6.6,90.4
2019/01/11 12:35:00,5.8,18.7,5.5,6.6,90.8
2019/01/11 12:40:00,5.8,18.7,5.5,6.6,91.1
